,Train RMSE,Validation RMSE,Train MAPE,Validation MAPE
0,8.773277,8.5849285,0.3237554430961609,0.967739999294281
1,8.673256,8.57231,0.32138846317927044,0.961974024772644
2,8.480266,8.473843,0.31906014680862427,0.9565068483352661
3,8.482628,8.577021,0.3183849056561788,0.9551445543766022
4,8.50606,8.520168,0.31798700491587323,0.9530551433563232
5,8.475463,8.497826,0.3172914783159892,0.9507735073566437
6,8.289364,8.461857,0.31560635566711426,0.9487640559673309
7,8.585389,8.443054,0.31665217876434326,0.9465525150299072
8,8.5251,8.401806,0.315177321434021,0.9439863562583923
9,8.380622,8.353502,0.31425271431605023,0.9413380324840546
10,8.439507,8.411078,0.31288119157155353,0.9387152194976807
11,7.994747,8.365001,0.3088155190149943,0.9354792833328247
12,8.397937,8.3013525,0.3115058143933614,0.9319074749946594
13,8.624521,8.253651,0.31235265731811523,0.9277916550636292
14,8.30312,8.337897,0.3099568684895833,0.9248051643371582
15,8.479795,8.226422,0.3081243832906087,0.919853001832962
16,8.213648,8.176313,0.3061232964197795,0.9148536920547485
17,8.391512,8.003489,0.3057104746500651,0.9090831279754639
18,8.068672,8.057599,0.3016273578008016,0.9037857055664062
19,8.043263,7.9607267,0.30027127265930176,0.8965464234352112
20,8.124937,7.9267683,0.29809929927190143,0.8902876377105713
21,7.648776,7.8616304,0.2875812848409017,0.8819715082645416
22,7.899248,7.780197,0.2941017945607503,0.8735463321208954
23,7.7903724,7.714349,0.2898757259051005,0.8625785410404205
24,7.5937243,7.5209675,0.28604962428410846,0.8510140478610992
25,7.743346,7.493297,0.28575509786605835,0.8410560190677643
26,7.40504,7.3682756,0.2777348756790161,0.8262149393558502
27,7.503322,7.266841,0.272049884001414,0.8137419521808624
28,7.230777,7.1425476,0.26644790172576904,0.7984394729137421
29,6.863205,6.9659257,0.2531449993451436,0.7808270454406738
30,7.1401224,6.8232193,0.255773663520813,0.7620526552200317
31,6.7189555,6.6259255,0.249212384223938,0.7411455512046814
32,6.641758,6.375928,0.2327823042869568,0.7197632491588593
33,6.6025386,6.278761,0.2380669116973877,0.6971498429775238
34,6.274444,6.0425086,0.22750123341878256,0.6706397533416748
35,6.014993,5.718236,0.22459963957468668,0.641728401184082
36,5.7516513,5.497406,0.2079185644785563,0.6102772653102875
37,5.328592,5.242997,0.19771782557169595,0.581117182970047
38,4.9920053,4.9138937,0.17348196109135947,0.542588859796524
39,4.7388015,4.5669794,0.17121616999308267,0.5029245913028717
40,4.6434565,4.1413336,0.17171728610992432,0.45689816772937775
41,4.0582247,3.8151274,0.1324911117553711,0.4147018492221832
42,3.6579952,3.4125068,0.12201390663782756,0.37026289105415344
43,3.2831898,2.938591,0.11914255221684773,0.31432610750198364
44,2.837995,2.3921208,0.09486454725265503,0.2519967034459114
45,2.3338327,1.9264003,0.0791245698928833,0.20061320066452026
46,1.795657,1.4886553,0.058519979317982994,0.15113404393196106
47,1.3977625,1.0871931,0.034081401924292244,0.10266728699207306
48,1.0597148,0.8934977,0.016729714969793957,0.07122744806110859
49,1.3751936,0.9726522,0.08494920531908672,0.0839119590818882
50,1.3121552,0.9774975,0.05419051150480906,0.08868212066590786
51,1.4407556,1.1510301,0.05881537000338236,0.10219288617372513
52,1.1074941,0.95488507,0.023596465587615967,0.08390800654888153
53,1.1240873,1.0318679,0.023721543451150257,0.0927373357117176
54,1.0695623,0.9958856,0.020589717974265415,0.08290205895900726
55,0.9236102,0.79375976,0.015215359628200531,0.06682083010673523
56,0.98697174,0.8970484,0.0184243805706501,0.06870765425264835
57,1.1353576,0.84294146,0.03227781504392624,0.0684326570481062
58,0.95367336,0.8484247,0.01559102659424146,0.07161540724337101
59,0.92418116,0.970667,0.012406934052705765,0.07895592600107193
60,0.90449494,0.94196707,0.012485732634862265,0.07843067497015
61,1.3015541,1.0016406,0.06644017000993092,0.08607425913214684
62,0.9395739,0.9302863,0.016896086434523266,0.0784701555967331
63,1.1110878,1.0091558,0.03352144857247671,0.08661189489066601
64,1.2161925,0.9364502,0.04941432674725851,0.07529181241989136
65,1.0581602,0.8949855,0.03327614565690359,0.06896310858428478
66,1.1092122,0.96156424,0.024063318967819214,0.07500070706009865
67,0.88154364,0.9957279,0.01224865143497785,0.08226844295859337
68,1.3500576,0.9643628,0.06382465362548828,0.07898841053247452
69,0.95385766,0.99043226,0.016208859781424206,0.08225324004888535
70,1.2851543,0.9338938,0.05668686330318451,0.07598686963319778
71,1.328686,1.0177343,0.0662012646595637,0.0869901031255722
72,1.316204,0.9735044,0.06348562240600586,0.08224377781152725
73,1.115276,0.91848093,0.03582263241211573,0.0759374089539051
74,1.1081522,0.88522696,0.03297700732946396,0.07209855690598488
75,1.0963084,0.8963492,0.029107453922430675,0.07231583632528782
76,0.9929433,0.9085715,0.021663409968217213,0.07691517844796181
