,Train RMSE,Validation RMSE,Train MAPE,Validation MAPE
0,17.290863,18.045197,0.32687405745188397,0.982860654592514
1,18.65888,18.07027,0.32729512453079224,0.9798714518547058
2,17.201962,17.685272,0.32524581750233966,0.9779973924160004
3,17.427734,18.092133,0.3253328204154968,0.977510929107666
4,17.736145,17.984135,0.3255174954732259,0.9763777256011963
5,17.430838,17.966122,0.32472487290700275,0.9753289520740509
6,17.323793,17.816128,0.32393749554951984,0.9741806983947754
7,18.074272,17.757442,0.32401172320048016,0.9728929996490479
8,18.656378,17.774544,0.32486671209335327,0.9717957079410553
9,17.808758,17.610533,0.3241056601206462,0.9701245725154877
10,18.298565,17.893402,0.3235879937807719,0.9692979156970978
11,16.731565,17.949757,0.3204553922017415,0.9677345752716064
12,17.31371,17.688114,0.32059512535731,0.9657696187496185
13,18.681997,17.67368,0.3231582045555115,0.9637393951416016
14,16.76589,18.113,0.3179704546928406,0.9625848531723022
15,18.688164,17.70829,0.3202926119168599,0.9595515727996826
16,17.38126,17.82866,0.31928879022598267,0.9572358429431915
17,18.577595,16.9492,0.3203014334042867,0.9536488652229309
18,17.114573,17.271347,0.31661462783813477,0.9511902630329132
19,17.367561,17.083513,0.3160522182782491,0.9472034871578217
20,18.189262,17.018703,0.31632524728775024,0.943683922290802
21,16.600529,17.359322,0.3104095260302226,0.9406989514827728
22,17.152584,17.02001,0.31326526403427124,0.9356687068939209
23,17.42688,17.44186,0.31069672107696533,0.9315270185470581
24,16.023506,16.865551,0.3041206995646159,0.9246501922607422
25,17.545628,16.960993,0.3100944558779399,0.9196768999099731
26,16.221556,16.85934,0.30259887377421063,0.9124634563922882
27,18.038452,16.667223,0.306910236676534,0.9049606323242188
28,16.585922,16.386517,0.2991192738215129,0.8973613679409027
29,16.22947,16.315977,0.29518671830495197,0.8884839713573456
30,17.748646,16.394438,0.2992894649505615,0.8802916407585144
31,16.128513,16.233175,0.2914862632751465,0.8699540793895721
32,16.721634,15.650518,0.28794650236765545,0.8569054007530212
33,16.912945,15.858641,0.28865496317545575,0.8459482789039612
34,16.062258,15.513769,0.2798119783401489,0.8330951631069183
35,15.013335,14.941387,0.2724463939666748,0.8166469037532806
36,15.2834425,14.990642,0.2645847201347351,0.8007391393184662
37,14.084953,14.418617,0.25763126214345294,0.7846660614013672
38,14.176231,14.379684,0.2530858318010966,0.7652328610420227
39,14.1723175,14.078655,0.2519017855326335,0.7467624247074127
40,14.710963,13.504227,0.2558932900428772,0.722814291715622
41,14.0536785,12.930299,0.23796836535135904,0.6981238126754761
42,12.338503,12.935217,0.2125707467397054,0.6789180040359497
43,12.813911,12.131319,0.21798187494277954,0.6470940709114075
44,12.706495,11.646587,0.21403916676839194,0.6128982603549957
45,11.771191,11.18273,0.2049387494723002,0.5869560539722443
46,9.9823065,10.525114,0.15385339657465616,0.5492798984050751
47,10.860689,9.965776,0.17948561906814575,0.5171379745006561
48,10.841556,9.390272,0.18024438619613647,0.48212170600891113
49,8.852268,8.783694,0.1291129489739736,0.441829189658165
50,8.096329,8.149968,0.12225285172462463,0.4027731716632843
51,6.9768934,6.9000077,0.08994301160176595,0.3436974287033081
52,6.4917407,6.3485947,0.09240064024925232,0.3031786233186722
53,5.931173,5.266374,0.09002616008122762,0.2425576001405716
54,5.3861723,4.531886,0.07080629467964172,0.1971147432923317
55,5.1126633,4.0331817,0.06194097797075907,0.16013818979263306
