,Tree depth,No.Estimators,Train MAPE,Train RMSE,Train R2,Train CRMSD,Train data based prediction,Train data Standard Deviation
0,1,1,0.053051826860615416,0.26974240681376105,0.0009131595936406889,0.2785199711851169,0.00018894122028351816,0.2698656501591162
1,1,1401,0.03098934808044889,0.1761076304849662,0.5741456090256644,0.176107818473626,0.14255442971290871,0.2698656501591162
2,1,2801,0.025806441780563943,0.1569912279195098,0.6615803633417872,0.15750107966662555,0.1868631730137465,0.2698656501591162
3,1,4201,0.024121875091018555,0.14845053486099155,0.6974004237409281,0.1484919345351237,0.2010086529445601,0.2698656501591162
4,1,5601,0.02309069878945089,0.14195689009059284,0.7232945359310048,0.1422117237969178,0.21002652917968356,0.2698656501591162
5,1,7001,0.022763534055440765,0.13760645800354027,0.7399945719798293,0.1377305484946405,0.21516453510981154,0.2698656501591162
6,1,8401,0.021833923875673084,0.13200144584882859,0.7607443741634119,0.13200643717078064,0.21623294838578924,0.2698656501591162
7,1,9801,0.02146914972327996,0.1279271905168618,0.7752858053735094,0.1279886957896368,0.2173243015615744,0.2698656501591162
8,1,11201,0.02101999908351864,0.12360135530662224,0.7902261987829611,0.12361404326922198,0.22122910425859016,0.2698656501591162
9,1,12601,0.02019628314416975,0.11973027344267945,0.8031602834923802,0.12001266382718816,0.22055107341596106,0.2698656501591162
10,2,1,0.053036349228675894,0.2697019597866768,0.0012127570005697752,0.27848418480114157,0.0002213220950712678,0.2698656501591162
11,2,1401,0.027711338277161022,0.1583755057177096,0.6555859882406734,0.15849852019822647,0.15746735264988843,0.2698656501591162
12,2,2801,0.02186637078246567,0.12978515416958292,0.7687110860407246,0.12978869712649585,0.20078534781720223,0.2698656501591162
13,2,4201,0.01942381242398929,0.11425540421784819,0.8207503631817641,0.11442163395873824,0.2168094366484117,0.2698656501591162
14,2,5601,0.017686384127298373,0.10226682840950996,0.8563934142289358,0.102509286919816,0.2249943365141818,0.2698656501591162
15,2,7001,0.016065608899268204,0.09133405499537453,0.8854565495562833,0.09140215292277698,0.23071624909358737,0.2698656501591162
16,2,8401,0.0146108401077204,0.08224045742166804,0.9071299206579154,0.08373166036543125,0.2346892574857204,0.2698656501591162
17,2,9801,0.013450376141569846,0.07514936404950044,0.9224547140789211,0.07679631092122058,0.23746348831980113,0.2698656501591162
18,2,11201,0.012239039253028923,0.0683998171448318,0.9357586492986281,0.06963553289052045,0.24042210155409177,0.2698656501591162
19,2,12601,0.011255953001406147,0.06290330051198165,0.9456685058226818,0.06674625501260403,0.24272737357073032,0.2698656501591162
20,3,1,0.05303885663517906,0.26970525681528384,0.0011883370798299042,0.27848345079471853,0.00023003937297713087,0.2698656501591162
21,3,1401,0.02497498385056209,0.13907004975301146,0.7344342873944911,0.13982268031888342,0.16334720209536632,0.2698656501591162
22,3,2801,0.01786821400180868,0.10379401770097338,0.8520723260282321,0.10379534062340158,0.211437334178259,0.2698656501591162
23,3,4201,0.014891821342785464,0.08518283914588202,0.9003656701096859,0.08521037068388397,0.22877088767858897,0.2698656501591162
24,3,5601,0.01260116833398529,0.07094262910755533,0.9308934295752155,0.07096442720216511,0.2376504552135629,0.2698656501591162
25,3,7001,0.010898157206715347,0.060547873341222164,0.9496612334652389,0.06116772872335527,0.24277964887876954,0.2698656501591162
26,3,8401,0.009174271478150265,0.05107409507032661,0.9641816032026523,0.052387640741315314,0.24704362917403871,0.2698656501591162
27,3,9801,0.007945590334919912,0.04425071296537631,0.9731128155189249,0.04515363763221504,0.2502717491918454,0.2698656501591162
28,3,11201,0.006730283530232432,0.03751003093007978,0.9806803334363867,0.03751238205192982,0.2534186716886188,0.2698656501591162
29,3,12601,0.005818041248967509,0.032448318818815026,0.9855426337526006,0.032733457134229614,0.25567020496565,0.2698656501591162
30,4,1,0.0530208828587572,0.26961332078256595,0.0018691627488227613,0.2784021475044139,0.0003320814745056548,0.2698656501591162
31,4,1401,0.023525036603057294,0.12973359431720988,0.7688948182027617,0.1301756166628343,0.16765831672105116,0.2698656501591162
32,4,2801,0.015384985402837297,0.09013150203271406,0.8884529731010592,0.0902508780549794,0.21581149219427245,0.2698656501591162
33,4,4201,0.012019273522364137,0.06846776580222011,0.9356309506622262,0.06845879025134398,0.23535337583661306,0.2698656501591162
34,4,5601,0.009611146286128523,0.05460312557726123,0.9590607588292474,0.05624547770992622,0.24280110062185048,0.2698656501591162
35,4,7001,0.0076519878393013895,0.043332669708752304,0.9742168678059318,0.04502647482230353,0.24949184646035077,0.2698656501591162
36,4,8401,0.006222889008587699,0.035101629723523146,0.9830815978659129,0.03510044194873297,0.2536327013813332,0.2698656501591162
37,4,9801,0.005089428604665863,0.028853587293119355,0.9885684686072335,0.029749140145794644,0.2570118379431838,0.2698656501591162
38,4,11201,0.004208387683720814,0.024041875698095207,0.9920632723621793,0.026973320567728026,0.2594503720181954,0.2698656501591162
39,4,12601,0.0033871508173465873,0.019524134241380935,0.9947658236322252,0.024654049730492976,0.26164082373373804,0.2698656501591162
