,No. Neurons,Epoch,Train MAPE,Train RMSE,Train R2
54,1,54,0.9174479246139526,8.190196,-72.14779663085938
55,1,55,0.9147886037826538,7.932716,-102.1094601949056
56,1,56,0.9143262306849161,7.9909835,-65.64646911621094
57,1,57,0.9149642586708069,8.060538,-93.11712646484375
58,1,58,0.9149659474690756,8.108651,-126.64816029866536
59,1,59,0.9149556557337443,8.209645,-65.17545827229817
60,1,60,0.9123846491177877,8.01619,-79.39447402954102
61,1,61,0.9148897926012675,8.340462,-65.41949081420898
62,1,62,0.912551999092102,8.112388,-86.71967442830403
63,1,63,0.9124823609987894,8.133101,-287.01501592000324
64,1,64,0.9105749924977621,8.01073,-117.82762781778972
65,1,65,0.9092623988787333,8.008713,-61.584851582845054
66,1,66,0.9089775880177816,7.9658036,-141.0744832356771
67,1,67,0.9073738058408102,7.902613,-73.96335983276367
68,1,68,0.9083905617396036,8.010625,-229.09634145100912
69,1,69,0.9097112019856771,8.201627,-134.8695271809896
70,1,70,0.907913605372111,8.138972,-64.56447474161784
71,1,71,0.9056591590245565,7.9216247,-175.2238883972168
72,1,72,0.9066698551177979,8.086258,-82.18375015258789
73,1,73,0.9055811365445455,8.005581,-163.2983373006185
74,1,74,0.90635613600413,8.15869,-63.92041142781576
75,1,75,0.9041629830996195,7.985394,-65.98696899414062
76,1,76,0.9027069608370463,7.940802,-61.46802520751953
77,1,77,0.9062288800875345,8.219795,-73.75198618570964
78,1,78,0.9073546727498373,8.363569,-89.00865173339844
79,1,79,0.9066248734792074,8.304427,-107.93695576985677
80,1,80,0.9017029603322347,7.9038963,-66.81190872192383
81,1,81,0.9019365310668945,7.929056,-76.88837178548177
82,1,82,0.9030919273694357,8.030519,-236.3513272603353
83,1,83,0.9033405780792236,8.101241,-88.88088862101237
84,1,84,0.8994643092155457,7.8078237,-76.05079142252605
85,1,85,0.9011874993642172,8.03037,-58.13277943929037
86,1,86,0.9016525745391846,8.019773,-128.31325658162436
87,1,87,0.9029688835144043,8.207264,-70.21860885620117
88,1,88,0.902219295501709,8.240066,-70.64791107177734
89,1,89,0.9005073110262553,7.998352,-143.7011515299479
90,1,90,0.8978241880734762,7.877771,-63.34016799926758
91,1,91,0.9004682699839274,8.059138,-96.36255772908528
92,1,92,0.9002375801404318,8.053596,-187.87173461914062
93,1,93,0.9000730315844218,8.11824,-66.88060124715169
94,1,94,0.8977745175361633,8.032643,-60.98643811543783
95,1,95,0.896813690662384,7.8760304,-70.3816401163737
96,1,96,0.9002038836479187,8.213401,-67.52819315592448
97,1,97,0.895918051401774,7.8176856,-206.81180063883463
98,1,98,0.8988303740819296,8.125655,-71.45507685343425
99,1,99,0.8968338767687479,7.9402766,-335.50937906901044
100,1,100,0.8947791258494059,7.8215737,-85.65690612792969
101,1,101,0.8960052728652954,8.0080595,-63.4143320719401
102,1,102,0.895067552725474,7.8755493,-163.28851572672525
103,1,103,0.8953743974367777,7.951435,-74.04359436035156
104,1,104,0.8961391051610311,8.01609,-199.28736368815103
105,1,105,0.8930665850639343,7.808811,-88.63265228271484
106,1,106,0.8963401118914286,8.135721,-66.42977905273438
107,1,107,0.8945726950963339,8.012591,-63.26045481363932
108,1,108,0.8942166566848755,7.9760776,-81.7861213684082
109,1,109,0.8903187314669291,7.7417336,-61.82705434163412
110,1,110,0.8914548953374227,7.8569126,-60.23034413655599
111,1,111,0.8939665754636129,8.037682,-79.98935063680013
112,1,112,0.8937528928120931,8.064591,-65.53910319010417
113,1,113,0.8903923233350118,7.8001084,-77.61243184407552
114,1,114,0.8914006352424622,7.8775425,-191.55588658650717
115,1,115,0.8898385564486185,7.8795495,-57.726128260294594
116,1,116,0.8916117151578268,7.9935164,-68.30178960164388
117,1,117,0.888916552066803,7.8613524,-57.23510869344076
118,1,118,0.8911104202270508,8.034546,-72.80382792154948
119,1,119,0.8925342559814453,8.184488,-61.50125630696615
120,1,120,0.8904985189437866,7.945144,-440.3686014811198
121,1,121,0.8900970617930094,7.994264,-63.75969441731771
122,1,122,0.8860995968182882,7.708456,-68.59714889526367
123,1,123,0.8879801233609518,7.823479,-184.7543156941732
124,1,124,0.8888543446858724,7.917961,-207.2290153503418
125,1,125,0.8859842816988627,7.7901077,-60.70625432332357
126,1,126,0.8896203438440958,8.03619,-155.2570889790853
127,1,127,0.8916221459706625,8.278514,-84.61192830403645
128,1,128,0.8891916275024414,8.085082,-74.24626032511394
129,1,129,0.8833789626757304,7.7088675,-58.04381434122721
130,1,130,0.885891874631246,7.8446517,-94.29350153605144
131,1,131,0.8840225140253702,7.791327,-58.19440205891927
132,1,132,0.8825189272562662,7.6519485,-91.14129130045573
133,1,133,0.887012799580892,8.036927,-63.949625651041664
134,1,134,0.8867352406183878,7.9940896,-157.19625981648764
135,1,135,0.8845871090888977,7.9000077,-67.81278610229492
136,1,136,0.8842598994572958,7.866493,-83.58938090006511
137,1,137,0.8843965331713358,7.944926,-65.19911829630534
138,1,138,0.883522629737854,7.8448486,-98.62207158406575
139,1,139,0.8815797368685404,7.7467594,-70.45376332600911
140,1,140,0.882997473080953,7.874602,-74.1724026997884
141,1,141,0.8843796849250793,8.019567,-64.01746877034505
142,1,142,0.8822653690973917,7.8260264,-418.1675287882487
143,1,143,0.881780723730723,7.8638706,-70.87816365559895
144,1,144,0.8808461229006449,7.7927074,-92.39348220825195
145,1,145,0.8810388048489889,7.831356,-80.32505162556966
146,1,146,0.8812147577603658,7.9315147,-56.27001698811849
147,1,147,0.8804530501365662,7.813633,-146.28876876831055
148,1,148,0.8820002476374308,7.9961,-71.0087381998698
149,1,149,0.8800156911214193,7.82855,-121.00804901123047
150,1,150,0.8788128693898519,7.76201,-127.29836781819661
151,1,151,0.8829887310663859,8.134946,-85.82372919718425
152,1,152,0.8790362675984701,7.82161,-138.01137161254883
153,1,153,0.8787275950113932,7.856745,-64.93803024291992
154,1,154,0.879112700621287,7.897026,-72.90237553914388
155,1,155,0.8781124552090963,7.817676,-134.42742792765299
156,1,156,0.8785017927487692,7.9315705,-65.56264368693034
157,1,157,0.8752365907033285,7.689734,-75.49706141153972
158,1,158,0.8748157421747843,7.731457,-61.686632792154946
159,1,159,0.8755177855491638,7.720656,-152.5459976196289
160,1,160,0.8752043048540751,7.722423,-127.11549250284831
161,1,161,0.8757481177647909,7.798218,-74.8257319132487
162,1,162,0.8775173425674438,8.047492,-59.10223261515299
163,1,163,0.8760724465052286,7.8555927,-94.44330215454102
164,1,164,0.8777590394020081,8.009483,-102.88243738810222
165,1,165,0.8762136499087015,7.924944,-75.84383392333984
166,1,166,0.8724437753359476,7.7049193,-63.56511688232422
167,1,167,0.8717429836591085,7.6473274,-81.5504264831543
168,1,168,0.8719096581141154,7.6675134,-100.20052337646484
169,1,169,0.8711836139361063,7.6887383,-60.46649678548177
170,1,170,0.8721723953882853,7.7758393,-63.703240712483726
171,1,171,0.8732844193776449,7.8603573,-62.917433420817055
172,1,172,0.8701034386952718,7.6741905,-82.84908930460612
173,1,173,0.8689897259076437,7.566372,-520.5866762797037
174,1,174,0.8704128265380859,7.687662,-102.45261891682942
175,1,175,0.8723293741544088,7.8912125,-61.67227045694987
176,1,176,0.8691371083259583,7.722183,-58.245843251546226
177,1,177,0.8713300824165344,7.83664,-69.94932047526042
178,1,178,0.8709030151367188,7.813909,-79.42985534667969
179,1,179,0.871976375579834,7.895035,-178.39461263020834
180,1,180,0.8686608672142029,7.679861,-262.5103505452474
181,1,181,0.8701932231585184,7.817362,-101.62097676595052
182,1,182,0.8650924364725748,7.586473,-65.98783111572266
183,1,183,0.8710624178250631,7.971435,-63.705309549967446
184,1,184,0.8666667938232422,7.6458735,-88.07509104410808
185,1,185,0.8694043755531311,7.853123,-84.36836751302083
186,1,186,0.8696832458178202,7.915937,-66.7366231282552
187,1,187,0.8660121560096741,7.719359,-54.92084503173828
188,1,188,0.868690550327301,7.878732,-79.1698735555013
189,1,189,0.8673116167386373,7.782131,-98.28892644246419
190,1,190,0.8645580609639486,7.6194916,-104.2752062479655
191,1,191,0.8620865146319071,7.4917336,-100.98335138956706
192,1,192,0.8661094705263773,7.8020988,-58.318712870279946
193,1,193,0.8628392815589905,7.560221,-130.905517578125
194,1,194,0.866586705048879,7.857596,-75.30862808227539
195,1,195,0.8670175870259603,7.916519,-65.3429183959961
196,1,196,0.8639741738637289,7.7101727,-74.55830001831055
197,1,197,0.8650135397911072,7.769608,-874.4970372517904
198,1,198,0.8583475748697916,7.3963714,-145.07550048828125
199,1,199,0.8634687066078186,7.71565,-146.45758438110352
200,1,200,0.8610688249270121,7.685364,-53.577391942342125
201,3,0,1.0178308089574177,9.123681,-92.2105941772461
202,3,1,1.0163456598917644,9.037977,-78.39816792805989
203,3,2,1.0143545866012573,9.222737,-89.39854685465495
204,3,3,1.0129589637120564,9.065904,-79.23023223876953
205,3,4,1.0114610989888508,8.898815,-227.10751088460287
206,3,5,1.0095998843510945,9.18838,-79.10948053995769
207,3,6,1.0079796711603801,9.198045,-127.80626678466797
208,3,7,1.0066904226938884,8.779397,-267.81763712565106
209,3,8,1.0050153732299805,8.942297,-243.36943817138672
210,3,9,1.0035004615783691,8.823245,-523.890276590983
211,3,10,1.0019185940424602,9.096326,-87.60066223144531
212,3,11,1.0004300276438396,9.111046,-78.19703928629558
213,3,12,0.9989064733187357,8.772304,-117.18626912434895
214,3,13,0.9974466760953268,8.885705,-94.97407531738281
215,3,14,0.9959484736124674,8.890429,-4242.602142333984
216,3,15,0.9937420884768168,8.605311,-81.39693450927734
217,3,16,0.9918502370516459,8.853766,-87.74832407633464
218,3,17,0.9894961714744568,8.717655,-96.04830805460612
219,3,18,0.9874486923217773,8.883261,-73.60376485188802
220,3,19,0.9846492012341818,8.529588,-98.33884938557942
221,3,20,0.9822446703910828,8.457435,-282.1400782267253
222,3,21,0.9804616570472717,8.669846,-129.69869232177734
223,3,22,0.977547268072764,8.471776,-79.6894302368164
224,3,23,0.9762634833653768,8.799989,-82.46346537272136
225,3,24,0.9740147391955057,8.756423,-98.78707377115886
226,3,25,0.9710633953412374,8.606041,-68.94755554199219
227,3,26,0.9688132206598917,8.510244,-110.53165690104167
228,3,27,0.9672680099805196,8.6644125,-1552.103042602539
229,3,28,0.9649547735850016,8.683927,-71.80755615234375
230,3,29,0.9617078502972921,8.406023,-104.65006256103516
231,3,30,0.9604262312253317,8.633113,-75.92054748535156
232,3,31,0.958475132783254,8.649646,-121.45525232950847
233,3,32,0.9559579292933146,8.647819,-67.09764734903972
234,3,33,0.9522071480751038,8.344376,-69.18106333414714
235,3,34,0.9513237476348877,8.517404,-116.00625101725261
236,3,35,0.9493033091227213,8.570294,-82.37788772583008
237,3,36,0.9459341764450073,8.339216,-266.2930653889974
238,3,37,0.944017211596171,8.413402,-87.16837310791016
239,3,38,0.9419318040211996,8.427254,-107.70554224650066
240,3,39,0.9370353817939758,8.10373,-76.62134424845378
241,3,40,0.9372739593187968,8.391072,-258.45695368448895
242,3,41,0.9343221783638,8.297551,-282.20992279052734
243,3,42,0.931039055188497,8.193559,-96.98851776123047
244,3,43,0.9269178708394369,7.9802566,-228.42789204915366
245,3,44,0.927996555964152,8.447052,-70.65603256225586
246,3,45,0.922614852587382,8.030683,-621.660701751709
247,3,46,0.9215768376986185,8.201869,-84.88607533772786
248,3,47,0.9177579879760742,8.181152,-63.91189384460449
249,3,48,0.9169845581054688,8.208876,-333.48496119181317
250,3,49,0.9094305634498596,7.7730966,-112.08106486002605
251,3,50,0.9127148389816284,8.3022585,-101.71390279134114
252,3,51,0.9062948226928711,7.925672,-96.11613845825195
253,3,52,0.9034416476885477,7.9068675,-72.78401438395183
254,3,53,0.9024312098821005,7.9868793,-78.91467666625977
255,3,54,0.898261030515035,7.8283896,-67.67257563273112
256,3,55,0.8987338344256083,7.991736,-126.26703770955403
257,3,56,0.8967770536740621,7.985968,-270.12438710530597
258,3,57,0.8954267303148905,8.097456,-63.94821548461914
259,3,58,0.8913287917772929,8.055888,-64.32839775085449
260,3,59,0.8845908641815186,7.623258,-60.922051747639976
261,3,60,0.885740339756012,7.816017,-60.85621134440104
262,3,61,0.8839377363522848,7.7807508,-200.89625040690103
263,3,62,0.8823713461558024,7.8492293,-71.40936787923177
264,3,63,0.8778734604517618,7.7107215,-62.35338846842448
265,3,64,0.8751044472058614,7.6465077,-72.9217300415039
266,3,65,0.8759251236915588,7.855257,-69.175963083903
267,3,66,0.8725646535555521,7.7460036,-196.31109110514322
268,3,67,0.8682506680488586,7.6726894,-61.49400838216146
269,3,68,0.8690817753473917,7.887762,-58.14318084716797
270,3,69,0.8620949784914652,7.5317445,-128.7702725728353
271,3,70,0.8617794911066691,7.6479034,-562.4411226908366
272,3,71,0.8571731646855673,7.6461987,-55.15229098002116
273,3,72,0.8585174282391866,7.7827435,-78.12796274820964
274,3,73,0.8505359490712484,7.4621596,-67.15604146321614
275,3,74,0.850245992342631,7.562367,-195.8713696797689
276,3,75,0.8510531981786092,7.805347,-75.4399808247884
277,3,76,0.8452139099438986,7.599791,-75.57275899251302
278,3,77,0.8386102716128031,7.426489,-57.61218007405599
279,3,78,0.8455578287442526,7.9648147,-253.8315912882487
280,3,79,0.8366304834683737,7.571031,-90.32301457722981
281,3,80,0.8315359950065613,7.47973,-57.435279846191406
282,3,81,0.8295232653617859,7.537269,-61.17219797770182
283,3,82,0.8236275911331177,7.3718877,-59.60872014363607
284,3,83,0.8218016823132833,7.393118,-719.0051231384277
285,3,84,0.8172779083251953,7.317837,-1713.8141492207844
286,3,85,0.8133133848508199,7.3004975,-80.18305079142253
287,3,86,0.8082929650942484,7.209162,-101.93583170572917
288,3,87,0.8042586048444113,7.164105,-403.7021942138672
289,3,88,0.8025888601938883,7.2606277,-80.67050552368164
290,3,89,0.7950643499692281,7.063381,-140.70733261108398
291,3,90,0.7843481103579203,6.8839436,-48.07824389139811
292,3,91,0.7880902489026388,7.111403,-55.05217615763346
293,3,92,0.7879593968391418,7.280318,-64.96274693806966
294,3,93,0.7710696856180826,6.6990914,-136.06901168823242
295,3,94,0.7761240204175314,7.030447,-131.32501602172852
296,3,95,0.7673277258872986,6.889076,-45.9970334370931
297,3,96,0.7623255054155985,6.786278,-210.36160024007162
298,3,97,0.7516024311383566,6.6272073,-47.13306554158529
299,3,98,0.7533529996871948,6.748586,-411.3124059041341
300,3,99,0.7447095712025961,6.5985,-110.97649383544922
301,3,100,0.7442897359530131,6.7753787,-48.588050842285156
302,3,101,0.742436150709788,6.826765,-85.79986317952473
303,3,102,0.7243125836054484,6.3628516,-75.85476557413737
304,3,103,0.7136819760004679,6.23455,-43.35665512084961
305,3,104,0.7109685142834982,6.2920814,-40.063690185546875
306,3,105,0.7159150044123331,6.5625076,-43.11308288574219
307,3,106,0.7044597268104553,6.3321233,-44.56144332885742
308,3,107,0.7016125520070394,6.4294147,-46.33324877421061
309,3,108,0.6947447458902994,6.345409,-40.1954231262207
310,3,109,0.6833221713701884,6.1065063,-111.34609413146973
311,3,110,0.6824388305346171,6.2596936,-42.41842397054037
312,3,111,0.6675622860590616,6.070248,-34.11407915751139
313,3,112,0.6669993797938029,6.1299376,-40.00624783833822
314,3,113,0.6431045929590861,5.652984,-35.18846003214518
315,3,114,0.6494786938031515,5.902349,-40.03227170308431
316,3,115,0.6340022683143616,5.74609,-29.44397735595703
317,3,116,0.6196741461753845,5.463936,-32.409768422444664
318,3,117,0.6267826954523722,5.6865654,-50.49846903483073
319,3,118,0.6266380747159322,5.808599,-86.88296826680501
320,3,119,0.6176671584447225,5.7453537,-36.84678522745768
321,3,120,0.6018458207448324,5.468168,-47.12080001831055
322,3,121,0.5922210017840067,5.379007,-38.809583028157554
323,3,122,0.5733675559361776,5.0882707,-46.84387079874674
324,3,123,0.567413330078125,5.0666323,-64.05090014139812
325,3,124,0.5650234818458557,5.190881,-25.44209861755371
326,3,125,0.5517095526059469,5.0472713,-23.140779495239258
327,3,126,0.5438681642214457,4.9214635,-74.01998519897461
328,3,127,0.5434734026590983,5.0367465,-54.4816951751709
329,3,128,0.515377402305603,4.6084075,-42.3479118347168
330,3,129,0.5294745862483978,5.0114417,-35.02129809061686
331,3,130,0.5087756514549255,4.7444534,-22.13161277770996
332,3,131,0.48185888926188153,4.4117184,-18.324989318847656
333,3,132,0.4646930495897929,4.207378,-20.61436398824056
334,3,133,0.4667262335618337,4.332443,-17.240493138631184
335,3,134,0.45116065939267475,4.131128,-18.677043914794922
336,3,135,0.4512560963630676,4.191942,-36.765177408854164
337,3,136,0.4270895818869273,3.9839756,-14.064805030822754
338,3,137,0.4142705202102661,3.792452,-24.91879431406657
339,3,138,0.40259204308191937,3.6900692,-28.20394738515218
340,3,139,0.37844358881314594,3.464102,-14.994224548339844
341,3,140,0.34652499357859295,3.1597955,-11.67413361867269
342,3,141,0.3658938904603322,3.468544,-11.466304779052734
343,3,142,0.34734682242075604,3.2851067,-10.499807993570963
344,3,143,0.3366777499516805,3.1913826,-11.51888338724772
345,3,144,0.3111397624015808,3.0625794,-7.61451514561971
346,3,145,0.3129005928834279,3.041336,-8.904268900553385
347,3,146,0.29063870509465534,2.7936504,-9.797245820363363
348,3,147,0.28115954995155334,2.7976942,-6.812026818593343
349,3,148,0.2520191768805186,2.4454396,-8.325061321258545
350,3,149,0.22734310229619345,2.2388468,-5.331560134887695
351,3,150,0.22817332049210867,2.2837903,-5.493311246236165
352,3,151,0.22010143597920737,2.2365637,-6.124711354573567
353,3,152,0.18999298413594565,1.9080101,-7.187869389851888
354,3,153,0.1862624486287435,1.9810702,-2.7123592297236123
355,3,154,0.15423639118671417,1.5853605,-8.73328693707784
356,3,155,0.15801480412483215,1.8135084,-1.9106402397155762
357,3,156,0.1391491840283076,1.5572405,-2.0485531091690063
358,3,157,0.11568901191155116,1.2635425,-0.7799317042032877
359,3,158,0.11428745339314143,1.4049715,-0.9190440972646078
360,3,159,0.09176449726025264,1.1137127,-0.49848512808481854
361,3,160,0.09435824304819107,1.1731206,-0.5730472405751547
362,3,161,0.09930312385161717,1.1780652,-0.16939381758371988
363,3,162,0.09869431952635448,1.0627161,-0.11415398120880127
364,3,163,0.08710671216249466,0.9458588,-0.3820809523264567
365,3,164,0.09477971494197845,1.1172224,-0.7308741807937622
366,3,165,0.09218740959962209,0.9960124,-0.0666035811106364
367,3,166,0.09199654062589009,1.0832134,-0.044591665267944336
368,3,167,0.08575444668531418,0.96942806,-0.005269964536031087
369,3,168,0.088594285150369,1.0285507,-0.06280159950256348
370,3,169,0.06874946256478627,0.7725661,-0.056951165199279785
371,3,170,0.08243907243013382,0.9313974,-0.062171737353006996
372,3,171,0.08663258204857509,1.0058869,-0.021242062250773113
373,3,172,0.0953838403026263,1.0580685,-0.052867770195007324
374,3,173,0.07287503903110822,0.8372218,-0.28149914741516113
375,3,174,0.06905081743995349,0.77842903,-0.02167487144470215
376,3,175,0.08695352077484131,0.92535704,-0.575690746307373
377,3,176,0.07421074186762174,0.8388789,-0.2454379399617513
378,3,177,0.07964842021465302,0.8667241,-0.09166304270426433
379,3,178,0.07403971627354622,0.8145754,-0.0014644861221313477
380,3,179,0.08372880518436432,0.91065925,-0.41800689697265625
381,3,180,0.08198889096577962,0.9256118,-0.009180903434753418
382,3,181,0.08962996552387874,1.0425224,-0.1362318992614746
383,3,182,0.07863028347492218,0.885545,-0.02311257521311442
384,3,183,0.08517966171105702,1.0658379,-0.3103354771931966
385,3,184,0.09486460437377293,1.1316965,-0.3069378932317098
386,3,185,0.0706076795856158,0.79139775,-0.21814016501108804
387,3,186,0.07949172705411911,0.8981206,-0.16732891400655112
388,3,187,0.08052077641089757,0.93556184,-0.08382081985473633
389,3,188,0.06809050465623538,0.770354,-0.4116084575653076
390,3,189,0.08941528697808583,1.0526943,-0.09906121095021565
391,3,190,0.09903570512930553,1.0848676,-0.1932238737742106
392,3,191,0.07897528509298961,0.9891036,-0.09953089555104573
393,3,192,0.08592073619365692,0.9248716,-0.9691504240036011
394,3,193,0.11377354959646861,1.1401949,-0.513496994972229
395,3,194,0.075485959649086,0.8518923,-0.0452721913655599
396,3,195,0.12067696948846181,1.1835886,-0.10559948285420735
397,3,196,0.0915474792321523,1.0672303,-0.0444802443186442
398,3,197,0.08251657585302989,0.9499919,-0.026921312014261883
399,3,198,0.08157529930273692,0.9381202,-0.03489057223002116
400,3,199,0.07527671506007512,0.83568716,-0.09406109650929768
401,3,200,0.07154629255334537,0.8158913,-0.04787627855936686
402,5,0,0.9365615248680115,8.4292145,-73.15057118733723
403,5,1,0.934160073598226,8.413864,-69.75681559244792
404,5,2,0.9300122261047363,8.216039,-171.47626622517905
405,5,3,0.9254169265429179,8.078193,-87.77682113647461
406,5,4,0.9235321482022604,8.2167425,-182.26318740844727
407,5,5,0.9178256988525391,8.143456,-71.97552998860677
408,5,6,0.9146268367767334,8.237317,-72.03674570719402
409,5,7,0.9099650780359904,7.9315085,-334.64229583740234
410,5,8,0.907330850760142,8.271792,-66.76280212402344
411,5,9,0.9001844922701517,7.9745593,-67.4065653483073
412,5,10,0.8967876235644022,8.354925,-90.8526840209961
413,5,11,0.8865541418393453,7.917846,-59.57700856526693
414,5,12,0.881943941116333,7.8941646,-96.60398864746094
415,5,13,0.874433716138204,7.9090066,-58.552977879842125
416,5,14,0.8698250651359558,8.035399,-78.27286529541016
417,5,15,0.8581198255221049,7.6094537,-315.5729446411133
418,5,16,0.8494623700777689,7.5144157,-102.45362091064453
419,5,17,0.8383331696192423,7.480007,-330.8371162414551
420,5,18,0.8302702307701111,7.5015182,-77.6675173441569
421,5,19,0.8204072515169779,7.5008698,-64.56389745076497
422,5,20,0.8024264176686605,7.254584,-49.12366549173991
423,5,21,0.7933665911356608,7.075241,-90.06917826334636
424,5,22,0.7707281708717346,6.7902236,-47.95185216267904
425,5,23,0.7567429145177206,6.6673646,-59.83578364054362
426,5,24,0.7478843927383423,6.7247043,-60.09328079223633
427,5,25,0.730392575263977,6.5303326,-103.25485738118489
428,5,26,0.7059804002443949,6.305554,-143.58445612589517
429,5,27,0.687621533870697,6.2850785,-39.95928446451823
430,5,28,0.6599104007085165,5.825166,-36.68644714355469
431,5,29,0.6214359998703003,5.520775,-40.090820948282875
432,5,30,0.627859632174174,5.689795,-46.20002683003744
433,5,31,0.5916262269020081,5.465706,-28.529449462890625
434,5,32,0.560876190662384,5.1343284,-27.96878941853841
435,5,33,0.5138797461986542,4.79014,-21.890254497528076
436,5,34,0.4816363553206126,4.2746344,-36.51653035481771
437,5,35,0.4532492657502492,4.229645,-27.92910639444987
438,5,36,0.4036743640899658,3.634915,-24.422546068827312
439,5,37,0.3512536684672038,3.2355843,-14.130464871724447
440,5,38,0.32511388262112934,3.0416715,-8.684407075246176
441,5,39,0.26808252930641174,2.5229352,-11.008408705393473
442,5,40,0.22442772487799326,2.1408525,-4.036805311838786
443,5,41,0.1818105677763621,1.7700485,-3.497913042704264
444,5,42,0.14198903739452362,1.4192358,-1.050274173418681
445,5,43,0.0946327472726504,1.0501409,-0.24770710865656534
446,5,44,0.07820988446474075,0.9104245,-0.0016172329584757488
447,5,45,0.12346831957499187,1.3617431,-0.8347187836964926
448,5,46,0.12367309381564458,1.307218,-0.747378945350647
449,5,47,0.08132955680290858,0.9199247,-0.15912636121114096
450,5,48,0.10803254942099254,1.2536811,-0.26837186018625897
451,5,49,0.07219599994520347,0.8218172,0.134485125541687
452,5,50,0.08335098375876744,0.94255656,-0.008887012799580893
453,5,51,0.07183978830774625,0.83647674,-0.3717052141825358
454,5,52,0.10196356723705928,1.1721886,-0.21621153752009073
455,5,53,0.11630453666051228,1.2714524,-0.6622938712437948
456,5,54,0.08592478434244792,0.9409757,-2.6465387543042502
457,5,55,0.07586609820524852,0.91243935,-10.859758059183756
458,5,56,0.11225494369864464,1.1949953,-0.19664243857065836
459,5,57,0.09820402661959331,1.1872038,-0.4111541509628296
460,5,58,0.10621326168378194,1.1626353,-1.24408358335495
461,5,59,0.10511347154776256,1.1678902,-0.22195241848627725
462,5,60,0.08057766159375508,0.930028,0.058452486991882324
463,5,61,0.11047263195117314,1.2399733,-0.4297796885172526
464,5,62,0.076002586632967,0.89291936,0.07624365886052449
465,5,63,0.09168587376674016,1.051895,-0.381921927134196
466,5,64,0.08002723505099614,0.9266152,-0.030925273895263672
467,5,65,0.10047594706217448,1.0901598,-0.37994158267974854
468,5,66,0.08385181427001953,0.95431536,-0.18760635455449423
469,5,67,0.08538759748140971,1.0433062,-1.371279199918111
470,5,68,0.08442528545856476,1.0231851,-0.08556236823399861
471,5,69,0.12247651815414429,1.301785,-2.203544100125631
