,Train RMSE,Validation RMSE,Train MAPE,Validation MAPE
0,4.792718,4.8006945,0.37897729873657227,1.1410340666770935
1,4.6327863,4.8435936,0.3853584925333659,1.1384863257408142
2,4.764161,4.833187,0.37961729367574054,1.1378421783447266
3,4.7508183,4.8014393,0.3793659210205078,1.1380987167358398
4,4.7161884,4.810769,0.3805538018544515,1.1369420289993286
5,4.7071238,4.7881556,0.3806992769241333,1.1369594931602478
6,4.6634903,4.8171167,0.38176798820495605,1.1348554491996765
7,4.7141843,4.8009276,0.37935225168863934,1.1345129013061523
8,4.7379265,4.7726765,0.3781023422876994,1.1348860263824463
9,4.712269,4.8163567,0.37848854064941406,1.1323984861373901
10,4.714739,4.8181653,0.37818388144175213,1.1313450932502747
11,4.799407,4.8248453,0.37479615211486816,1.130324363708496
12,4.669014,4.8115993,0.37954529126485187,1.1299386024475098
13,4.658866,4.7775097,0.37908196449279785,1.1302481293678284
14,4.753825,4.806781,0.37515974044799805,1.1283358931541443
15,4.756508,4.7602606,0.37473146120707196,1.1288618445396423
16,4.684002,4.815522,0.3768746852874756,1.1262553334236145
17,4.685645,4.776759,0.37669964631398517,1.126818299293518
18,4.6542845,4.737689,0.37737858295440674,1.1268701553344727
19,4.682848,4.722612,0.37585266431172687,1.126864492893219
20,4.586774,4.7702065,0.37906408309936523,1.1241586804389954
21,4.7326484,4.786749,0.37337764104207355,1.122921347618103
22,4.699336,4.7888546,0.3742899497350057,1.1219830513000488
23,4.7290893,4.7497563,0.3730023304621379,1.1221915483474731
24,4.6207504,4.766481,0.37624800205230713,1.1209022402763367
25,4.6792064,4.7540126,0.37366994222005206,1.120444655418396
26,4.6865077,4.737075,0.37334593137105304,1.1203295588493347
27,4.667281,4.7512913,0.37352581818898517,1.118758499622345
28,4.649909,4.7704506,0.37370026111602783,1.1173835396766663
29,4.6690364,4.7568946,0.37293708324432373,1.1169925332069397
30,4.6310477,4.6958027,0.3736867109934489,1.1179067492485046
31,4.690083,4.708004,0.37118105093638104,1.1167952418327332
32,4.6179,4.7249713,0.37338002522786456,1.1151886582374573
33,4.6516733,4.7440095,0.37186650435129803,1.1141290068626404
34,4.669981,4.7226257,0.37085509300231934,1.1135801672935486
35,4.622314,4.7460203,0.37196747461954754,1.1119601130485535
36,4.6216583,4.748311,0.37156975269317627,1.1111956238746643
37,4.5698595,4.7139387,0.37292389074961346,1.1111448407173157
38,4.5990543,4.7293024,0.3716190656026204,1.110155999660492
39,4.6629305,4.7219687,0.36936140060424805,1.1093503832817078
40,4.6597266,4.6819973,0.36910959084828693,1.1097182035446167
41,4.5922613,4.647953,0.37080101172129315,1.1097607016563416
42,4.6273627,4.7063313,0.36950143178304035,1.1071938872337341
43,4.5913153,4.671802,0.3700713316599528,1.1071309447288513
44,4.5723586,4.670162,0.37024633089701336,1.106386959552765
45,4.5941553,4.6849637,0.36932329336802167,1.1051588654518127
46,4.6078615,4.671019,0.3685218095779419,1.104716956615448
47,4.6230316,4.688141,0.36782582600911456,1.1033278703689575
48,4.5546336,4.6655445,0.3698965708414714,1.1031108498573303
49,4.5835395,4.67681,0.36802613735198975,1.1020161509513855
50,4.522918,4.6780167,0.3696136474609375,1.1011503338813782
51,4.5191298,4.664163,0.3696877956390381,1.1005259156227112
52,4.5603905,4.6456594,0.36778104305267334,1.1004034876823425
