,No. Neurons,Epoch,Train MAPE,Train RMSE,Train R2
209,3,8,1.0213013887405396,4.3048415,-619.0465087890625
210,3,9,1.0207246939341228,4.236693,-255.64696756998697
211,3,10,1.01945956548055,4.3106866,-309.00868733723956
212,3,11,1.0187878211339314,4.255662,-322.78297424316406
213,3,12,1.0178782939910889,4.257667,-581.7810414632162
214,3,13,1.017218828201294,4.2305884,-360.88661702473956
215,3,14,1.016250451405843,4.2917886,-561.6024475097656
216,3,15,1.0157662232716878,4.2242374,-449.3727060953776
217,3,16,1.0150495767593384,4.2278113,-228.7391815185547
218,3,17,1.0143176714579265,4.2205815,-293.86403401692706
219,3,18,1.013710856437683,4.178094,-601.8588918050131
220,3,19,1.0129817724227905,4.1765656,-326.2886098225911
221,3,20,1.012120246887207,4.2153115,-972.1384124755859
222,3,21,1.0112881660461426,4.2569885,-360.26409912109375
223,3,22,1.0105934143066406,4.254556,-243.58826700846353
224,3,23,1.0099339882532756,4.21583,-342.35558064778644
225,3,24,1.0093329747517903,4.158296,-286.7886962890625
226,3,25,1.0086735486984253,4.130151,-231.7306162516276
227,3,26,1.0079522530237834,4.115228,-248.16944376627603
228,3,27,1.0070367256800334,4.2058372,-414.55462646484375
229,3,28,1.0062428712844849,4.2626076,-259.9290313720703
230,3,29,1.005595326423645,4.2105637,-220.20679219563803
231,3,30,1.0049150387446086,4.158994,-487.25365193684894
232,3,31,1.00410795211792,4.242974,-584.6378072102865
233,3,32,1.0034621159235637,4.157517,-228.76476033528647
234,3,33,1.0027036666870117,4.1940517,-463.82044474283856
235,3,34,1.0019835631052654,4.202202,-253.8015925089518
236,3,35,1.0012762943903606,4.137732,-271.68348185221356
237,3,36,1.000548005104065,4.093443,-363.0326385498047
238,3,37,0.9998178879419962,4.1528287,-292.92809041341144
239,3,38,0.9990931550661722,4.156503,-266.7461700439453
240,3,39,0.9983537793159485,4.1201005,-352.0641225179036
241,3,40,0.9976183176040649,4.1134944,-275.91704813639325
242,3,41,0.9968930085500082,4.115848,-292.5132293701172
243,3,42,0.9961563348770142,4.109861,-260.03208414713544
244,3,43,0.9955107371012369,4.179066,-323.1368408203125
245,3,44,0.9947895606358846,4.169822,-5785.001775105794
246,3,45,0.9940882921218872,4.184731,-297.9997863769531
247,3,46,0.9932949542999268,4.1364202,-254.4510955810547
248,3,47,0.9926579197247823,4.1760254,-1826.366683959961
249,3,48,0.9916945099830627,4.077722,-217.93224589029947
250,3,49,0.9911638895670573,4.144672,-304.4322255452474
251,3,50,0.9903728167215983,4.1130815,-284.5901641845703
252,3,51,0.9896254539489746,4.107619,-228.07640584309897
253,3,52,0.9889770944913229,4.1249194,-430.89715576171875
254,3,53,0.9881314237912496,4.0806556,-402.5988515218099
255,3,54,0.9873067537943522,4.047649,-572.5610656738281
256,3,55,0.9868428309758505,4.1256027,-988.584950764974
257,3,56,0.9861460526784261,4.130366,-784.893056233724
258,3,57,0.98515518506368,4.0555434,-304.5762227376302
259,3,58,0.9846821427345276,4.125666,-235.74271138509116
260,3,59,0.9836952090263367,4.0589385,-212.2241465250651
261,3,60,0.9829113483428955,4.0352464,-372.9263458251953
262,3,61,0.9822110732396444,4.0426545,-259.74159749348956
263,3,62,0.9813652038574219,4.0281425,-226.52411142985025
264,3,63,0.9809229771296183,4.0692334,-613.8698323567709
265,3,64,0.9803786277770996,4.1130524,-233.28241984049478
266,3,65,0.9794299999872843,4.0553937,-561.3462829589844
267,3,66,0.9791111747423807,4.1408978,-263.99940490722656
268,3,67,0.9781675934791565,4.088652,-303.6991017659505
269,3,68,0.9771441022555033,4.038177,-222.52916971842447
270,3,69,0.9764936765034994,4.042143,-296.30315653483075
271,3,70,0.9762247999509176,4.11655,-924.0109405517578
272,3,71,0.9749298095703125,4.01854,-318.2782745361328
273,3,72,0.9744203885396322,4.052429,-272.10003662109375
274,3,73,0.9739126364390055,4.0892367,-228.08074442545572
275,3,74,0.9731099804242452,4.0648637,-414.4970703125
276,3,75,0.9718767801920573,3.9999304,-223.51872762044272
277,3,76,0.971880833307902,4.0943356,-271.3209737141927
278,3,77,0.9709044893582662,4.054458,-244.18834940592447
279,3,78,0.9698213736216227,4.002085,-251.11595153808594
280,3,79,0.9698665936787924,4.1096435,-231.5125935872396
281,3,80,0.9685035546620687,4.022959,-200.25495147705078
282,3,81,0.9677146673202515,4.0029836,-272.9058888753255
283,3,82,0.9676825602849325,4.0853715,-1116.209248860677
284,3,83,0.9663287202517191,4.008702,-236.3062489827474
285,3,84,0.965348462263743,3.9852216,-204.62524922688803
286,3,85,0.9648680090904236,3.9977283,-304.3743896484375
287,3,86,0.9646608233451843,4.0526185,-1736.4728902180989
288,3,87,0.9635033210118612,4.005199,-240.5911865234375
289,3,88,0.9624619682629904,3.9677477,-249.02660115559897
290,3,89,0.9619981050491333,3.99561,-223.1754404703776
291,3,90,0.9619330763816833,4.0583386,-592.2080128987631
292,3,91,0.9605705539385477,3.9857728,-378.9673360188802
293,3,92,0.9601243535677592,4.016994,-245.4529825846354
294,3,93,0.9589861234029134,3.9689682,-273.5237070719401
295,3,94,0.9588919281959534,4.025612,-3905.6856689453125
296,3,95,0.9575381676355997,3.9713318,-208.47027587890625
297,3,96,0.9573248823483785,4.011502,-275.5248718261719
298,3,97,0.9561092058817545,3.9617631,-257.3424784342448
299,3,98,0.9557673335075378,3.9906123,-507.68885294596356
300,3,99,0.9548026522000631,3.9652576,-499.29558817545575
301,3,100,0.9544680913289388,3.9983509,-468.614741007487
302,3,101,0.9530290365219116,3.933997,-285.8697153727214
303,3,102,0.9527173837025961,3.9663153,-308.0817108154297
304,3,103,0.9518696268399557,3.9500926,-807.5018310546875
305,3,104,0.9513330459594727,3.9671428,-259.923589070638
306,3,105,0.9496752023696899,3.899249,-208.02030436197916
307,3,106,0.9500607848167419,3.979933,-221.7655995686849
308,3,107,0.9491417407989502,3.953595,-421.05357360839844
309,3,108,0.9486727913220724,3.975897,-238.3980509440104
310,3,109,0.9471639196077982,3.9085424,-284.66619873046875
311,3,110,0.9472291469573975,3.9655998,-394.19228108723956
312,3,111,0.9458495378494263,3.916684,-296.1727650960286
313,3,112,0.9460407098134359,3.9893353,-212.44027201334634
314,3,113,0.9437615672747294,3.8724468,-202.3962860107422
315,3,114,0.9440551201502482,3.9334755,-295.00791931152344
316,3,115,0.9441281159718832,3.989275,-484.0058949788411
317,3,116,0.9424777626991272,3.9146347,-967.4005126953125
318,3,117,0.9421859383583069,3.9574509,-228.0092748006185
319,3,118,0.9413727124532064,3.9330056,-963.8624623616537
320,3,119,0.9409574468930563,3.952391,-1364.099349975586
321,3,120,0.9400675495465597,3.9369476,-685.2474568684896
322,3,121,0.9387795726458231,3.898947,-263.2019805908203
323,3,122,0.9381015102068583,3.8964367,-445.5864664713542
324,3,123,0.9385050336519877,3.9749737,-265.2777862548828
325,3,124,0.9369778037071228,3.913144,-347.11400349934894
326,3,125,0.9366910457611084,3.9463341,-206.66566467285156
327,3,126,0.9355705777804056,3.9080553,-599.6751759847006
328,3,127,0.9340229630470276,3.857298,-242.48680623372397
329,3,128,0.9333062171936035,3.868679,-187.92000834147134
330,3,129,0.9327868620554606,3.8673208,-213.2179921468099
331,3,130,0.9328474998474121,3.9168003,-198.89954121907553
332,3,131,0.9310954014460245,3.8580818,-186.69750213623047
333,3,132,0.9310341874758402,3.876954,-976.4579569498698
334,3,133,0.9308736324310303,3.908334,-1334.2425231933594
335,3,134,0.929498553276062,3.87025,-244.76212565104166
336,3,135,0.9285718401273092,3.8513508,-639.5970916748047
337,3,136,0.9291090567906698,3.9250088,-451.55322265625
338,3,137,0.9265762567520142,3.82236,-212.80432637532553
339,3,138,0.9263196984926859,3.8390024,-484.8021494547526
340,3,139,0.9256224433581034,3.842879,-219.76822916666666
341,3,140,0.9241095582644144,3.8068707,-190.3117421468099
342,3,141,0.9257415930430094,3.9225695,-366.5293223063151
343,3,142,0.9235906998316447,3.8417435,-220.24921671549478
344,3,143,0.9228163361549377,3.8403137,-207.7522176106771
345,3,144,0.9227526783943176,3.8667142,-268.10956319173175
346,3,145,0.9214617212613424,3.831199,-351.9179433186849
347,3,146,0.9208769996960958,3.8424892,-203.15875752766928
348,3,147,0.918188214302063,3.7439413,-208.81419881184897
349,3,148,0.9202874302864075,3.8732865,-4297.428187052409
350,3,149,0.9187793334325155,3.8290243,-747.0862325032552
351,3,150,0.9186732769012451,3.871539,-191.9565226236979
352,3,151,0.9167996446291605,3.799401,-272.8235727945964
353,3,152,0.9154189825057983,3.7647097,-309.92103576660156
354,3,153,0.9152287046114603,3.7908509,-216.2369181315104
355,3,154,0.9155492583910624,3.8330147,-668.4243520100912
356,3,155,0.9134184320767721,3.7657058,-270.5880533854167
357,3,156,0.9128037492434183,3.7699702,-226.16913859049478
358,3,157,0.9104411999384562,3.6999176,-215.70488484700522
359,3,158,0.9109286864598592,3.7480214,-203.7092488606771
360,3,159,0.9095704356829325,3.7254562,-185.42826080322266
361,3,160,0.908727745215098,3.721256,-192.7385457356771
362,3,161,0.9090041120847067,3.7502787,-215.64759826660156
363,3,162,0.910798986752828,3.8662891,-218.67716471354166
364,3,163,0.9075301289558411,3.7402096,-284.643803914388
365,3,164,0.9069796999295553,3.7431233,-412.7334238688151
366,3,165,0.9073485732078552,3.7886658,-404.1045328776042
367,3,166,0.9061065713564554,3.7643416,-273.1816813151042
368,3,167,0.9051506121953329,3.7493274,-468.5776824951172
369,3,168,0.9048371911048889,3.7678363,-238.07681274414062
370,3,169,0.9057836929957072,3.840747,-252.9899444580078
371,3,170,0.903912882010142,3.781699,-387.84064229329425
372,3,171,0.9010889927546183,3.6960819,-215.2454376220703
373,3,172,0.9021401206652323,3.7599335,-715.722401936849
374,3,173,0.9007437427838644,3.7365096,-201.6047821044922
375,3,174,0.8977300922075907,3.6490583,-198.72993977864584
376,3,175,0.9008191029230753,3.7908287,-265.395502726237
377,3,176,0.9000647664070129,3.7823446,-3719.221878051758
378,3,177,0.8980161547660828,3.730727,-209.32227071126303
379,3,178,0.8984912633895874,3.7707822,-1447.1695658365886
380,3,179,0.8967489202817281,3.7353468,-184.17562866210938
381,3,180,0.8960689306259155,3.7503214,-177.82336044311523
382,3,181,0.8945503830909729,3.699112,-188.34808858235678
383,3,182,0.8938371539115906,3.6934369,-223.7041015625
384,3,183,0.8916811943054199,3.636101,-363.7343495686849
385,3,184,0.8916764060656229,3.662076,-221.69573465983072
386,3,185,0.8911057313283285,3.6613922,-389.4536437988281
387,3,186,0.8919500311215719,3.720587,-242.5433807373047
388,3,187,0.8886048396428426,3.6205623,-338.165033976237
389,3,188,0.8890207608540853,3.6615474,-206.13643900553384
390,3,189,0.8894409735997518,3.706316,-171.7897923787435
391,3,190,0.8902873595555624,3.7533805,-369.8604278564453
392,3,191,0.88626762231191,3.6446273,-175.53585306803384
393,3,192,0.8882148265838623,3.7314389,-182.3179728190104
394,3,193,0.8874614636103312,3.7166758,-617.4608815511068
395,3,194,0.887320856253306,3.740308,-226.61573282877603
396,3,195,0.8850461641947428,3.6789913,-223.87354532877603
397,3,196,0.8833892345428467,3.6468837,-187.86483256022134
398,3,197,0.8854913711547852,3.7424657,-265.30796305338544
399,3,198,0.8844478726387024,3.723075,-3353.1666158040366
400,3,199,0.8819986979166666,3.6586199,-449.2633565266927
401,3,200,0.8817866841952006,3.6744893,-306.7905019124349
402,5,0,1.0480607748031616,4.31568,-570.422617594401
403,5,1,1.0424893299738567,4.2995434,-263.24473063151044
404,5,2,1.0370982090632122,4.341656,-1567.757288614909
405,5,3,1.0299654801686604,4.2332525,-332.8322499593099
406,5,4,1.0231934785842896,4.3358216,-613.3604990641276
407,5,5,1.0180389483769734,4.267779,-1973.725326538086
408,5,6,1.013643781344096,4.2287307,-255.20610555013022
409,5,7,1.0093413591384888,4.1980815,-409.86814880371094
410,5,8,1.005079944928487,4.185586,-273.5998026529948
411,5,9,1.0012072324752808,4.187594,-368.1635386149089
412,5,10,0.9972991545995077,4.165149,-261.9631601969401
413,5,11,0.9934834043184916,4.099823,-257.444819132487
414,5,12,0.9900716145833334,4.1434093,-762.174814860026
415,5,13,0.9865767161051432,4.1257095,-363.61403401692706
416,5,14,0.9830348292986552,4.083676,-243.8192901611328
417,5,15,0.9795616666475931,4.045124,-224.42276000976562
418,5,16,0.9764781395594279,4.070974,-382.8978729248047
419,5,17,0.9729815324147543,4.0251946,-273.3241271972656
420,5,18,0.9696755210558573,3.9978418,-250.92489624023438
421,5,19,0.9675571322441101,4.0690346,-388.43433634440106
422,5,20,0.9641154607137045,3.976509,-217.87093861897787
423,5,21,0.961904247601827,3.998121,-466.0054117838542
424,5,22,0.9595247109731039,4.012066,-937.2555236816406
425,5,23,0.9566917618115743,3.982731,-486.0259094238281
426,5,24,0.9540226062138876,3.9726858,-200.59171040852866
427,5,25,0.9515361785888672,3.9561527,-244.5069122314453
428,5,26,0.9491448203722636,3.9517267,-296.26429748535156
429,5,27,0.9466094573338827,3.9409363,-235.39666748046875
430,5,28,0.9430194099744161,3.848975,-717.1070861816406
431,5,29,0.9417292873064677,3.9261487,-316.5743764241536
432,5,30,0.9386202295621237,3.8780105,-253.33353169759116
433,5,31,0.9358766873677572,3.854757,-291.0833384195964
434,5,32,0.9338162342707316,3.8756762,-273.6228434244792
435,5,33,0.9323875904083252,3.9380217,-229.25310262044272
436,5,34,0.9283517996470133,3.8373203,-248.1453857421875
437,5,35,0.9266109267870585,3.8764122,-217.6435801188151
438,5,36,0.9238390723864237,3.8510857,-381.38238016764325
439,5,37,0.9206563631693522,3.8128164,-260.215576171875
440,5,38,0.9178360303243002,3.79306,-274.76641845703125
441,5,39,0.9165374437967936,3.8522918,-223.52586873372397
442,5,40,0.9133637150128683,3.816644,-208.6007334391276
443,5,41,0.9082193573315939,3.6929643,-455.055419921875
444,5,42,0.9080896178881327,3.791211,-932.8547871907552
445,5,43,0.9055795073509216,3.796418,-197.5380096435547
446,5,44,0.9037521481513977,3.8181546,-692.0934804280599
447,5,45,0.8989970485369364,3.7238872,-242.6168670654297
448,5,46,0.8954958518346151,3.684426,-291.3162892659505
449,5,47,0.8937584360440572,3.7192593,-189.7835439046224
450,5,48,0.8921179374059042,3.7492263,-243.28136189778647
451,5,49,0.8892752329508463,3.7360623,-238.87017822265625
452,5,50,0.8850019375483195,3.6726944,-215.80471801757812
453,5,51,0.8821582794189453,3.659918,-282.60378011067706
454,5,52,0.8798176447550455,3.6696498,-218.4645029703776
455,5,53,0.8751990795135498,3.6034822,-205.4913126627604
456,5,54,0.8733296195665995,3.6286678,-185.74043782552084
457,5,55,0.8700578411420187,3.6055963,-190.80914306640625
458,5,56,0.8689143657684326,3.6526918,-187.0795440673828
459,5,57,0.8635598023732504,3.5644786,-239.79766337076822
460,5,58,0.8621052900950114,3.6066034,-173.61151123046875
461,5,59,0.8584322134653727,3.5893962,-167.40053685506186
462,5,60,0.8566772937774658,3.592038,-491.17510986328125
463,5,61,0.8526000181833903,3.5534885,-240.66659545898438
464,5,62,0.8490041891733805,3.5455196,-153.8711166381836
465,5,63,0.8475086688995361,3.558164,-476.45241292317706
466,5,64,0.8407572309176127,3.480772,-161.06099955240884
467,5,65,0.8399920264879862,3.5086858,-191.07095336914062
468,5,66,0.8351017634073893,3.450471,-197.06258138020834
469,5,67,0.8334253231684366,3.4737728,-266.9151662190755
470,5,68,0.8318193554878235,3.500243,-1436.5978240966797
471,5,69,0.828449010848999,3.4900825,-187.4089558919271
