,Tree depth,No.Estimators,Train MAPE,Train RMSE,Train R2,Train CRMSD,Train data based prediction,Train data Standard Deviation
0,1,1,0.2045305814527219,5.833741942757781,0.001422633174776422,5.872756082961561,0.005424224795737908,5.837896012982625
1,1,1401,0.11500168556322868,3.2710694027201788,0.6860454310838433,3.276701355855455,3.2822579677589276,5.837896012982625
2,1,2801,0.09235419918974741,2.62854792482916,0.7972695008974013,2.6315893956067318,4.5798297327980615,5.837896012982625
3,1,4201,0.0851413462794622,2.4853398145265526,0.8187580005846352,2.485415960777843,4.962718254710092,5.837896012982625
4,1,5601,0.08217336349439547,2.405339546906804,0.8302381600570061,2.4053716620234566,5.0461195709407844,5.837896012982625
5,1,7001,0.07940982154548874,2.341383460090299,0.8391458083877856,2.34186773284049,5.107037516882484,5.837896012982625
6,1,8401,0.0778417382974195,2.2800726436116343,0.8474596782507426,2.281530999207572,5.128378135497372,5.837896012982625
7,1,9801,0.07527219610945601,2.2183104655895654,0.8556117188303933,2.21901527586657,5.152356888321323,5.837896012982625
8,1,11201,0.07381806365634996,2.1733550993561344,0.8614046462937701,2.17496033786481,5.172138027730772,5.837896012982625
9,1,12601,0.07190669219054512,2.119390586688915,0.8682018566455179,2.1214346432141857,5.171893714956584,5.837896012982625
10,2,1,0.2044947619737945,5.833217914195406,0.001602023886457693,5.872402415813854,0.005641977753646035,5.837896012982625
11,2,1401,0.10092412353336772,2.8466422061965626,0.7622321894682195,2.8656162519480435,3.8131675259669264,5.837896012982625
12,2,2801,0.0793447464379356,2.3179808706938476,0.8423452771460616,2.3206713517885365,4.738608708985155,5.837896012982625
13,2,4201,0.070261815832691,2.0729527574000994,0.873914222889783,2.0730680499994776,5.018851754338829,5.837896012982625
14,2,5601,0.06398345928851855,1.8886872935132037,0.8953335709777797,1.8903121322344703,5.17296597074535,5.837896012982625
15,2,7001,0.05806852523108053,1.7252662277220814,0.9126627461410212,1.7258348013134006,5.250386101246086,5.837896012982625
16,2,8401,0.05319674844911711,1.5866321198175866,0.9261348176948797,1.5871187253237842,5.292840105055467,5.837896012982625
17,2,9801,0.04904121302106707,1.4686111336896792,0.9367149798301712,1.469373027464986,5.342879969106183,5.837896012982625
18,2,11201,0.04556914004029263,1.3646385944993211,0.9453585029168894,1.3661816689451463,5.377619044006114,5.837896012982625
19,2,12601,0.04229549338192223,1.266335342127985,0.9529472787241131,1.2714626131971631,5.399826312089304,5.837896012982625
20,3,1,0.2044763569033991,5.833439219742259,0.0015262663184586467,5.8725944230600495,0.005234152976219805,5.837896012982625
21,3,1401,0.0946737592368033,2.6334353774621815,0.7965148965250407,2.6361999552149356,3.8057307819154906,5.837896012982625
22,3,2801,0.0652917272743437,1.9119843446258646,0.8927355144699789,1.9115703760227605,4.877186030189356,5.837896012982625
23,3,4201,0.054082403490955944,1.6202537142514668,0.9229711628594243,1.620234360347874,5.193966173220866,5.837896012982625
24,3,5601,0.04620088225662512,1.3896464871184595,0.9433374705170537,1.3895275902702522,5.324524992660654,5.837896012982625
25,3,7001,0.041283205510936505,1.2311024927339824,0.9555291212174934,1.23461419296705,5.395945030195082,5.837896012982625
26,3,8401,0.036093426873060816,1.0756733260599833,0.9660493503510776,1.078260951577143,5.444628295460196,5.837896012982625
27,3,9801,0.03195767557973876,0.9443564238595947,0.9738326846638669,0.9447592923070776,5.497072924001844,5.837896012982625
28,3,11201,0.028684425222276044,0.8435383664801682,0.9791216116801504,0.8455147880280075,5.533474092964206,5.837896012982625
29,3,12601,0.025309785255112082,0.7386112002492577,0.9839926637369729,0.7438775000648824,5.566484026603969,5.837896012982625
30,4,1,0.20446023142508277,5.832598847494946,0.0018139282426593573,5.8715792334915395,0.006196311243398024,5.837896012982625
31,4,1401,0.08630085748253244,2.445455504383015,0.8245284063080184,2.4555623353960643,3.888028579652384,5.837896012982625
32,4,2801,0.05623497733903089,1.6656174544046158,0.9185974861691669,1.6655563054698168,4.959462964552693,5.837896012982625
33,4,4201,0.04430040676879679,1.3251806883936343,0.9484726880558547,1.324938886105039,5.264524244529297,5.837896012982625
34,4,5601,0.03551915770270067,1.0697928818507476,0.9664195355946233,1.0706754571910586,5.415370738159956,5.837896012982625
35,4,7001,0.029799226328696492,0.8902340949830408,0.9767461034140382,0.896307490794031,5.501798481553976,5.837896012982625
36,4,8401,0.025063018256464793,0.7456080660858143,0.9836879521973942,0.7528183319440429,5.552605002207678,5.837896012982625
37,4,9801,0.020968887187581536,0.6205934363572995,0.9886993962667812,0.6299007167540227,5.60506288979421,5.837896012982625
38,4,11201,0.018053151051541958,0.5275292078040545,0.9918345464839937,0.5384692142695444,5.639324627201751,5.837896012982625
39,4,12601,0.015445796079701294,0.4530845739560799,0.993976542610071,0.4693844866248727,5.669832440999264,5.837896012982625
