,Train RMSE,Validation RMSE,Train MAPE,Validation MAPE
0,23.199738,23.185276,0.49316224455833435,0.9866178929805756
1,23.530582,23.195112,0.4931344985961914,0.9850949048995972
2,23.411,23.164557,0.49208617210388184,0.9835871458053589
3,23.35804,22.938046,0.4912789762020111,0.9826458692550659
4,23.208195,23.168299,0.49066492915153503,0.9822604060173035
5,23.463875,23.210163,0.4912392199039459,0.9818199276924133
6,23.18803,23.128567,0.4901885986328125,0.9812330901622772
7,23.290321,23.135185,0.4900389015674591,0.9806771874427795
8,23.201778,23.14686,0.4896793067455292,0.9802273809909821
9,23.195595,23.027296,0.48963120579719543,0.9795264601707458
10,23.187656,23.109312,0.4892466366291046,0.9790890216827393
11,23.083355,23.037823,0.4886862337589264,0.9783942997455597
12,23.398357,22.976948,0.48964086174964905,0.9776983857154846
13,23.090023,23.045216,0.48766788840293884,0.9771012365818024
14,23.267347,22.8996,0.48811641335487366,0.9762454628944397
15,23.222202,22.921694,0.48788222670555115,0.9755550622940063
16,23.163439,22.835232,0.4872949421405792,0.9746760725975037
17,23.034306,22.970749,0.48639366030693054,0.9740020632743835
18,23.221157,22.926598,0.486687034368515,0.9731461703777313
19,23.145481,22.902271,0.4863079786300659,0.9720606505870819
20,23.0003,22.786413,0.48498544096946716,0.9709522426128387
21,23.024147,22.73642,0.4847104251384735,0.9699177443981171
22,22.875063,22.926697,0.48378968238830566,0.9689857363700867
23,22.963078,22.752888,0.4838951528072357,0.9675017595291138
24,23.020245,22.70511,0.483257919549942,0.9662238657474518
25,23.045078,22.747993,0.4833439588546753,0.9649106562137604
26,22.778425,22.492577,0.48102235794067383,0.963214248418808
27,23.002464,22.47905,0.48198720812797546,0.9616883993148804
28,22.996418,22.750229,0.4810854196548462,0.9604267179965973
29,22.940514,22.568947,0.48035553097724915,0.9582657814025879
30,22.834679,22.502934,0.4783420264720917,0.9563544690608978
31,22.600441,22.483242,0.4763500690460205,0.9542142152786255
32,22.73304,22.425053,0.47640344500541687,0.9518521726131439
33,22.536476,22.513445,0.47396087646484375,0.9498887658119202
34,22.586662,22.25724,0.4740630090236664,0.9470082223415375
35,22.702244,22.347294,0.4742993414402008,0.9446166753768921
36,22.587484,22.153595,0.47147107124328613,0.9414387941360474
37,22.28236,22.168411,0.4683769941329956,0.9386046528816223
38,22.35173,22.110142,0.4675712585449219,0.9353289306163788
39,22.317003,22.005558,0.4657038450241089,0.9317627847194672
40,22.189295,21.787601,0.4634053707122803,0.9278353452682495
41,22.125515,21.835686,0.4623711407184601,0.9241828620433807
42,21.906488,21.803532,0.45878949761390686,0.9198766648769379
43,21.689167,21.698586,0.4549831449985504,0.9157435297966003
44,21.507206,21.51442,0.45207735896110535,0.9107146859169006
45,21.690216,21.43608,0.45261308550834656,0.9057108461856842
46,21.608234,21.409227,0.4492672383785248,0.900452047586441
47,21.498726,21.2349,0.4486645758152008,0.8949905335903168
48,21.302898,21.01479,0.4431120455265045,0.8887426257133484
49,21.143034,20.996807,0.4395042955875397,0.8825203776359558
50,21.0668,20.75095,0.4384952485561371,0.8755470216274261
51,20.951054,20.69255,0.4335433542728424,0.8687607944011688
52,20.765709,20.40165,0.4313540458679199,0.8606387972831726
53,20.662697,20.37287,0.42927393317222595,0.8535082936286926
54,20.47753,20.083649,0.42441949248313904,0.8445697128772736
55,20.383265,19.997223,0.4214651584625244,0.836044430732727
56,20.187832,19.608917,0.4174673557281494,0.8254973590373993
57,19.842976,19.405254,0.407727986574173,0.8157373070716858
58,19.615238,19.304781,0.4015410840511322,0.8061559200286865
59,19.265736,19.085903,0.3937191069126129,0.7955479323863983
60,19.21954,18.551174,0.3916648328304291,0.7824083268642426
61,18.948689,18.345043,0.38837456703186035,0.7697320282459259
62,18.748158,18.164967,0.386303186416626,0.7574436664581299
63,18.329475,17.91156,0.37400540709495544,0.744697242975235
64,18.128746,17.663483,0.36871394515037537,0.7311733961105347
65,17.79454,17.172527,0.3610500991344452,0.7150265872478485
66,17.462639,16.961597,0.3491291105747223,0.700786828994751
67,17.121056,16.593561,0.34369587898254395,0.6835690140724182
68,16.668156,16.322197,0.33204206824302673,0.6680477857589722
69,16.35856,15.839609,0.32909896969795227,0.6491790413856506
70,15.857842,15.444027,0.3115168809890747,0.6300870180130005
71,15.621729,14.9953575,0.31228843331336975,0.6094280183315277
72,14.779013,14.608343,0.2841350734233856,0.5900891423225403
73,14.769744,14.0366335,0.29395556449890137,0.5675671696662903
74,14.221666,13.683801,0.27699342370033264,0.5470124781131744
75,13.716335,13.109268,0.26161324977874756,0.5220851004123688
76,13.305479,12.568549,0.2625044286251068,0.4983243942260742
77,12.588344,12.056651,0.23462314903736115,0.4732327461242676
78,12.168209,11.354248,0.2300148457288742,0.4440489858388901
79,11.642109,10.940491,0.214851975440979,0.4186191111803055
80,10.868837,10.3831,0.1809091717004776,0.3911940008401871
81,10.4904785,9.603938,0.1953720599412918,0.36004166305065155
82,9.671158,9.151823,0.15533959865570068,0.33161598443984985
83,9.17136,8.496096,0.1440218836069107,0.30052419006824493
84,8.605753,7.8131714,0.13510900735855103,0.26879481971263885
85,7.925388,7.1770077,0.12542538344860077,0.23991764336824417
86,7.3116245,6.5302067,0.12120727449655533,0.20824212580919266
87,6.7027874,5.697756,0.09626448154449463,0.17581970989704132
88,6.075649,5.1067505,0.07845060527324677,0.14982003718614578
89,5.562934,4.741831,0.0773201659321785,0.13638286292552948
90,5.0439825,4.1917562,0.07760746031999588,0.1214403584599495
91,4.66704,3.9711704,0.0656326487660408,0.1187112107872963
92,4.4543366,3.5513802,0.08251520991325378,0.12185049429535866
93,4.280565,3.7031336,0.06654198467731476,0.13560833781957626
94,4.3463097,3.7138329,0.09409379214048386,0.1455746293067932
95,4.2812066,3.8398445,0.0756344124674797,0.15558435767889023
96,4.366132,3.7950492,0.08459293097257614,0.15806789696216583
97,4.509755,3.8648112,0.0842440202832222,0.16156522929668427
98,4.558034,3.9088554,0.10026188939809799,0.16393499821424484
99,4.4128895,3.9005136,0.0748986080288887,0.1614551991224289
100,4.481427,3.8669534,0.0891149565577507,0.16148649156093597
101,4.445933,3.777587,0.08825084567070007,0.1518002301454544
102,4.2387733,3.7742853,0.08092015236616135,0.1497454196214676
103,4.3849635,3.6814024,0.09287995845079422,0.1406596526503563
104,4.3242397,3.7271943,0.07549465447664261,0.13688068836927414
105,4.3047223,3.6358647,0.06798410415649414,0.1315314881503582
106,4.3616323,3.7477167,0.07593595236539841,0.13335587829351425
107,4.267205,3.6632824,0.06850724667310715,0.12824806198477745
108,4.3557024,3.7630847,0.07308799773454666,0.13061882555484772
109,4.2500944,3.7583933,0.0669783279299736,0.12675752863287926
110,4.280436,3.7498732,0.07017406821250916,0.12645728513598442
111,4.3546767,3.668025,0.09454825520515442,0.12697210162878036
112,4.308401,3.7273958,0.06738653779029846,0.12874014303088188
113,4.306567,3.651518,0.07620102912187576,0.1284070871770382
114,4.301152,3.7273993,0.07748881727457047,0.1343185119330883
115,4.338368,3.6997416,0.0939822569489479,0.13274098932743073
116,4.3425393,3.740574,0.07572462409734726,0.13508883491158485
117,4.3340697,3.7057762,0.073605477809906,0.1326436810195446
118,4.3478594,3.7350802,0.09556872397661209,0.1367119587957859
119,4.288615,3.5530798,0.07873334735631943,0.1331324577331543
120,4.3292594,3.730412,0.07887957245111465,0.1351531371474266
121,4.288498,3.7346883,0.07803221791982651,0.13887660950422287
122,4.339452,3.6973236,0.07686638832092285,0.13707420229911804
123,4.332785,3.730629,0.08861855417490005,0.13751809298992157
124,4.2778087,3.688755,0.07325530052185059,0.1369994804263115
125,4.3267927,3.605825,0.07945295423269272,0.1341041438281536
126,4.3202724,3.6003857,0.08576962351799011,0.1333974115550518
127,4.2896,3.7295194,0.07497818022966385,0.13556766510009766
128,4.200675,3.6425104,0.06824764609336853,0.13310914114117622
