,Train RMSE,Validation RMSE,Train MAPE,Validation MAPE
0,4.8118525,4.7491045,0.5703142285346985,1.1428792476654053
1,4.811101,4.755557,0.5698682069778442,1.1419737935066223
2,4.809108,4.744936,0.5697812438011169,1.1417390704154968
3,4.8099394,4.7410803,0.5688101053237915,1.1412964463233948
4,4.802588,4.73628,0.5693616271018982,1.1408974528312683
5,4.8023252,4.735505,0.5689321160316467,1.1403184533119202
6,4.7920856,4.733481,0.5698688626289368,1.1397081017494202
7,4.803334,4.743698,0.5673975348472595,1.1387755274772644
8,4.793009,4.7345862,0.5684438943862915,1.138514220714569
9,4.7908225,4.7331915,0.5682222247123718,1.1379586458206177
10,4.790884,4.731985,0.5678607225418091,1.1374266147613525
11,4.789382,4.728613,0.5672804713249207,1.1369847655296326
12,4.7878065,4.721375,0.5670223832130432,1.1365584135055542
13,4.7865095,4.7185698,0.5666272640228271,1.1361228227615356
14,4.7743425,4.7218947,0.5679782032966614,1.1353362202644348
15,4.781541,4.7203054,0.5661256313323975,1.1348320245742798
16,4.7822666,4.7181983,0.565530002117157,1.1342996954917908
17,4.7692337,4.7131505,0.5668660998344421,1.13391774892807
18,4.7710185,4.7194743,0.5660384893417358,1.1330606341362
19,4.7688284,4.7111588,0.5657463669776917,1.1327325105667114
20,4.771226,4.708069,0.5648655891418457,1.1322818398475647
21,4.7623076,4.7050705,0.5655445456504822,1.1317500472068787
22,4.7557898,4.70708,0.5658330321311951,1.1311145424842834
23,4.7681,4.704406,0.5635557174682617,1.1306017637252808
24,4.7621784,4.698471,0.5639603734016418,1.1302015781402588
25,4.76179,4.698164,0.5632249712944031,1.1296777129173279
26,4.7512574,4.6937475,0.5642802119255066,1.129184365272522
27,4.7522254,4.6971006,0.5636177062988281,1.1284998655319214
28,4.7556214,4.6857705,0.5626493096351624,1.1283093690872192
29,4.747284,4.693283,0.5632312893867493,1.1274606585502625
30,4.745679,4.6848583,0.5628584027290344,1.1271194815635681
31,4.745798,4.6762547,0.5623118281364441,1.1267432570457458
32,4.7436748,4.683838,0.5620546936988831,1.1259531378746033
33,4.7498574,4.6763053,0.5604035258293152,1.1256089210510254
34,4.739047,4.674422,0.5615329146385193,1.1250823140144348
35,4.73228,4.675029,0.5620619654655457,1.1245116591453552
36,4.735038,4.675105,0.5610365867614746,1.123897910118103
37,4.7337112,4.6754427,0.5607039928436279,1.1232523918151855
38,4.725041,4.6739235,0.5613443851470947,1.1227673888206482
39,4.7301564,4.666848,0.5599458813667297,1.1223357319831848
40,4.720845,4.6722565,0.560748279094696,1.121566891670227
41,4.718631,4.6615467,0.5604748725891113,1.1213473081588745
42,4.720665,4.6554728,0.5597780346870422,1.1209666728973389
43,4.718445,4.658775,0.5593312382698059,1.1202457547187805
44,4.720445,4.6634274,0.5586397647857666,1.1194955110549927
45,4.724145,4.6585855,0.5573955774307251,1.119045913219452
46,4.714847,4.655478,0.5582515001296997,1.1185802221298218
47,4.7140417,4.65079,0.5577360987663269,1.1181593537330627
48,4.7070827,4.6411285,0.5582482218742371,1.1178264021873474
49,4.7104783,4.6520777,0.5572349429130554,1.1169335842132568
50,4.7014303,4.642976,0.5578489899635315,1.1166375875473022
